attention,baseline_sha256,batch_size,benchmark_base,block_table_width,cache_layout,candidate_sha256,cann_version,capture_log_tail,capture_returncode,case,causal,device,device_index,device_name,dp_size,draft_width,dtype,family,gqa_interleave,head_dim,kv_length,layout,length_pattern,m,max_kv_len_hint,max_q_len,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,path,python_version,q_head_scale,record_type,runtime_kv_lens,runtime_q_lens,schema_version,seed,sha256,sink_dtype,size_bytes,softmax_scale,status,swa_left_window,topology,torch_npu_version,torch_version,triton_version,uncompressed_size_bytes,workload_id,workspace_commit
full,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",40,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404,264,native_NHD_then_page_head_token_dim_permute,"{'prefill': 'bef84833bcadedb69eee7b57487d718c6b9d6076a4a7db3421876faa861f87c0', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",9.1.0,"Compiling one candidate Attention call with Triton IR dumps enabled
Dumping intermediate results to /root/.triton/dump/uCBrmg5Rb3HvKr8XrHR9u1Dd6OGwm85631NYyctgOk4
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmptkysbylx/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --set-workspace-multibuffer=0 --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-mixed-cv=True --disable-auto-inject-block-sync=True --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmptkysbylx/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
compile-only launch complete: provider=candidate, case=full_decode_m40_b40_kv16896_ragged_tp4, kernel=paged_decode_kernel, iterations=1
Lowering paged_decode_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_decode_kernel_ttadapter.mlir 48099 bytes
  01_paged_decode_kernel_last_pass.mlir 138824 bytes
  01_paged_decode_kernel_ttir.mlir 19500 bytes
",0,full_decode_m40_b40_kv16896_ragged_tp4,True,npu:5,5,Ascend950PR_957b,1,,bfloat16,decode,False,256,16896,tp4,ragged,40,16879,1,16649,28,1,6,56,64,ir/full/full_decode_m40_b40_kv16896_ragged_tp4/01_paged_decode_kernel_last_pass.mlir.gz,3.11.10,1.0,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,48a0a153a702290d6e24e4b2423d0a98d825689c694891ec14331a0c623cb507,float32,14201,0.09119556747428784,CAPTURED,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,138824,full_decode_m40_b40_kv16896_ragged,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404
full,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",40,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404,264,native_NHD_then_page_head_token_dim_permute,"{'prefill': 'bef84833bcadedb69eee7b57487d718c6b9d6076a4a7db3421876faa861f87c0', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",9.1.0,"Compiling one candidate Attention call with Triton IR dumps enabled
Dumping intermediate results to /root/.triton/dump/uCBrmg5Rb3HvKr8XrHR9u1Dd6OGwm85631NYyctgOk4
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmptkysbylx/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --set-workspace-multibuffer=0 --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-mixed-cv=True --disable-auto-inject-block-sync=True --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmptkysbylx/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
compile-only launch complete: provider=candidate, case=full_decode_m40_b40_kv16896_ragged_tp4, kernel=paged_decode_kernel, iterations=1
Lowering paged_decode_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_decode_kernel_ttadapter.mlir 48099 bytes
  01_paged_decode_kernel_last_pass.mlir 138824 bytes
  01_paged_decode_kernel_ttir.mlir 19500 bytes
",0,full_decode_m40_b40_kv16896_ragged_tp4,True,npu:5,5,Ascend950PR_957b,1,,bfloat16,decode,False,256,16896,tp4,ragged,40,16879,1,16649,28,1,6,56,64,ir/full/full_decode_m40_b40_kv16896_ragged_tp4/01_paged_decode_kernel_ttadapter.mlir.gz,3.11.10,1.0,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,8344bdd2bce0ebb4297444285a38b54d0b537483f748ec00542e698e3e467c84,float32,6405,0.09119556747428784,CAPTURED,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,48099,full_decode_m40_b40_kv16896_ragged,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404
full,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",40,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404,264,native_NHD_then_page_head_token_dim_permute,"{'prefill': 'bef84833bcadedb69eee7b57487d718c6b9d6076a4a7db3421876faa861f87c0', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",9.1.0,"Compiling one candidate Attention call with Triton IR dumps enabled
Dumping intermediate results to /root/.triton/dump/uCBrmg5Rb3HvKr8XrHR9u1Dd6OGwm85631NYyctgOk4
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmptkysbylx/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --set-workspace-multibuffer=0 --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-mixed-cv=True --disable-auto-inject-block-sync=True --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmptkysbylx/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
compile-only launch complete: provider=candidate, case=full_decode_m40_b40_kv16896_ragged_tp4, kernel=paged_decode_kernel, iterations=1
Lowering paged_decode_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_decode_kernel_ttadapter.mlir 48099 bytes
  01_paged_decode_kernel_last_pass.mlir 138824 bytes
  01_paged_decode_kernel_ttir.mlir 19500 bytes
",0,full_decode_m40_b40_kv16896_ragged_tp4,True,npu:5,5,Ascend950PR_957b,1,,bfloat16,decode,False,256,16896,tp4,ragged,40,16879,1,16649,28,1,6,56,64,ir/full/full_decode_m40_b40_kv16896_ragged_tp4/01_paged_decode_kernel_ttir.mlir.gz,3.11.10,1.0,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,378b50cb92e859133ecfa9c3ccfcb9282f0edddb36013409661c44e6633d1255,float32,2972,0.09119556747428784,CAPTURED,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,19500,full_decode_m40_b40_kv16896_ragged,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404
full,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",40,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404,264,native_NHD_then_page_head_token_dim_permute,"{'prefill': 'bef84833bcadedb69eee7b57487d718c6b9d6076a4a7db3421876faa861f87c0', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",9.1.0,"Compiling one candidate Attention call with Triton IR dumps enabled
Dumping intermediate results to /root/.triton/dump/V3j1Q6dI274EqVWEce-MDbM0fMFTk6tNYS-IFATS2EY
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpipo7dr_f/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --set-workspace-multibuffer=0 --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-mixed-cv=True --disable-auto-inject-block-sync=True --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpipo7dr_f/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
compile-only launch complete: provider=candidate, case=full_decode_m40_b40_kv16896_ragged_tp4_dp4, kernel=paged_decode_kernel, iterations=1
Lowering paged_decode_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_decode_kernel_ttadapter.mlir 51357 bytes
  01_paged_decode_kernel_last_pass.mlir 141613 bytes
  01_paged_decode_kernel_ttir.mlir 20752 bytes
",0,full_decode_m40_b40_kv16896_ragged_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,,bfloat16,decode,False,256,16896,tp4_dp4,ragged,40,16879,1,16649,28,2,24,56,64,ir/full/full_decode_m40_b40_kv16896_ragged_tp4_dp4/01_paged_decode_kernel_last_pass.mlir.gz,3.11.10,4.0,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,a70a3d11d3bf27dbab67e21e176425d5c872d2a94a2c32620f310341e49954dc,float32,14628,0.09119556747428784,CAPTURED,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,141613,full_decode_m40_b40_kv16896_ragged,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404
full,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",40,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404,264,native_NHD_then_page_head_token_dim_permute,"{'prefill': 'bef84833bcadedb69eee7b57487d718c6b9d6076a4a7db3421876faa861f87c0', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",9.1.0,"Compiling one candidate Attention call with Triton IR dumps enabled
Dumping intermediate results to /root/.triton/dump/V3j1Q6dI274EqVWEce-MDbM0fMFTk6tNYS-IFATS2EY
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpipo7dr_f/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --set-workspace-multibuffer=0 --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-mixed-cv=True --disable-auto-inject-block-sync=True --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpipo7dr_f/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
compile-only launch complete: provider=candidate, case=full_decode_m40_b40_kv16896_ragged_tp4_dp4, kernel=paged_decode_kernel, iterations=1
Lowering paged_decode_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_decode_kernel_ttadapter.mlir 51357 bytes
  01_paged_decode_kernel_last_pass.mlir 141613 bytes
  01_paged_decode_kernel_ttir.mlir 20752 bytes
",0,full_decode_m40_b40_kv16896_ragged_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,,bfloat16,decode,False,256,16896,tp4_dp4,ragged,40,16879,1,16649,28,2,24,56,64,ir/full/full_decode_m40_b40_kv16896_ragged_tp4_dp4/01_paged_decode_kernel_ttadapter.mlir.gz,3.11.10,4.0,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,c07e57eff225c4517906f0991d50be80bb8f441ac24a35b415552cd97580e4d8,float32,6848,0.09119556747428784,CAPTURED,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,51357,full_decode_m40_b40_kv16896_ragged,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404
full,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",40,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404,264,native_NHD_then_page_head_token_dim_permute,"{'prefill': 'bef84833bcadedb69eee7b57487d718c6b9d6076a4a7db3421876faa861f87c0', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",9.1.0,"Compiling one candidate Attention call with Triton IR dumps enabled
Dumping intermediate results to /root/.triton/dump/V3j1Q6dI274EqVWEce-MDbM0fMFTk6tNYS-IFATS2EY
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpipo7dr_f/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --set-workspace-multibuffer=0 --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-mixed-cv=True --disable-auto-inject-block-sync=True --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpipo7dr_f/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
compile-only launch complete: provider=candidate, case=full_decode_m40_b40_kv16896_ragged_tp4_dp4, kernel=paged_decode_kernel, iterations=1
Lowering paged_decode_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_decode_kernel_ttadapter.mlir 51357 bytes
  01_paged_decode_kernel_last_pass.mlir 141613 bytes
  01_paged_decode_kernel_ttir.mlir 20752 bytes
",0,full_decode_m40_b40_kv16896_ragged_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,,bfloat16,decode,False,256,16896,tp4_dp4,ragged,40,16879,1,16649,28,2,24,56,64,ir/full/full_decode_m40_b40_kv16896_ragged_tp4_dp4/01_paged_decode_kernel_ttir.mlir.gz,3.11.10,4.0,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,b6f64c8566d75d2ad0f9194c90b0eb07835842d299b3d7be04dae06fbc282ecc,float32,3132,0.09119556747428784,CAPTURED,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,20752,full_decode_m40_b40_kv16896_ragged,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404
swa,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",40,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404,64,native_NHD_then_page_head_token_dim_permute,"{'prefill': 'bef84833bcadedb69eee7b57487d718c6b9d6076a4a7db3421876faa861f87c0', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",9.1.0,"Compiling one candidate Attention call with Triton IR dumps enabled
/data2/hw_lly/testfiles/welmv4_dp_decode_attention_candidate.py:3438: UserWarning: Cannot create tensor with interal format while allow_internel_format=False, tensor will be created with base format. (Triggered internally at ../torch_npu/csrc/aten/common/TensorFactories.cpp:423.)
  o = torch.empty_like(q, memory_format=torch.contiguous_format)
Dumping intermediate results to /root/.triton/dump/WlVNloWIGJi8ukG8Up3d1U3lL1zC-If7zn3zA7WCy8w
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmp7_slnao6/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --set-workspace-multibuffer=0 --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-mixed-cv=True --disable-auto-inject-block-sync=True --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmp7_slnao6/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/L025CebgQVoRhxyOU9NgUMeI2Zvs_MYr3bsQXwS3AmI
compile-only launch complete: provider=candidate, case=swa_decode_m40_b40_kv4096_uniform_tp4_dp4, kernel=_swa_paged_decode_sink_kernel, iterations=1
Lowering _swa_paged_decode_sink_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01__swa_paged_decode_sink_kernel_ttir.mlir 34048 bytes
  01__swa_paged_decode_sink_kernel_last_pass.mlir 216185 bytes
  01__swa_paged_decode_sink_kernel_ttadapter.mlir 96235 bytes
",0,swa_decode_m40_b40_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,,bfloat16,decode,False,256,4096,tp4_dp4,uniform,40,4096,1,4096,28,2,24,56,64,ir/swa/swa_decode_m40_b40_kv4096_uniform_tp4_dp4/01__swa_paged_decode_sink_kernel_last_pass.mlir.gz,3.11.10,4.0,compiler_ir,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,3cbbd33bbe104a4094fe5a2452232818e91403b65da0136efb65ccbb1c8d817c,float32,21204,0.09119556747428784,CAPTURED,511,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,216185,swa_decode_m40_b40_kv4096_uniform,8205da3ace6c6796bdbbe5dde9dbc7ee73ea1404
