cann_version,case,device_index,device_name,ids_equal_legacy,ids_equal_oracle,inner_repeat,k,m,mean_us,n,p20_us,p50_us,p80_us,physical_aiv,record_type,rounds,scope,seed,speedup_vs_previous_selected,speedup_vs_r0,status,torch_npu_version,torch_version,triton_version,variant,weights_bitwise_equal_legacy,weights_bitwise_equal_oracle
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,31.563804149627686,512,31.48787212371826,31.518216133117676,31.79348659515381,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.711136204855784,512,30.606374263763428,30.613439083099365,30.82855796813965,56,performance,7,kernel,20260811,1.029554897362636,1.029554897362636,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.893616335732595,512,30.84253168106079,30.87312936782837,30.92265558242798,56,performance,7,kernel,20260811,0.9915884690005019,1.020894764427785,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.41555438722883,512,30.351272106170654,30.38382053375244,30.467564582824707,56,performance,7,kernel,20260811,1.0161042563272242,1.0373355153972512,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,31.549868243081228,512,31.475538730621338,31.538724899291992,31.676905632019043,56,performance,7,kernel,20260811,0.9633813868751087,0.9993497274782096,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,31.169229575565883,512,31.095892429351807,31.224915981292725,31.24053144454956,56,performance,7,kernel,20260811,1.0100499523581512,1.009393144628497,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.43978759220668,512,30.38238763809204,30.44839382171631,30.497084617614746,56,performance,7,kernel,20260811,1.025502893982624,1.035135590982745,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.13624668121338,512,30.080585956573486,30.10019063949585,30.196444034576416,56,performance,7,kernel,20260811,1.011568138766655,1.047110183141537,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.12305668422154,512,30.037764072418213,30.14439582824707,30.199431896209717,56,performance,7,kernel,20260811,0.9985335520073751,1.045574650515412,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.20451647894723,512,30.092391967773438,30.228545665740967,30.30713176727295,56,performance,7,kernel,20260811,0.997216212833247,1.042663993221425,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.148283072880336,512,29.998307704925537,30.16972541809082,30.280224323272705,56,performance,7,kernel,20260811,1.0019496447791625,1.0446968176322298,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.158966268811906,512,30.067357540130615,30.186026096343994,30.24601650238037,56,performance,7,kernel,20260811,0.9994599925740093,1.0441326735927996,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.16948597771781,512,30.11859369277954,30.140950679779053,30.209045886993408,56,performance,7,kernel,20260811,1.0014954875525934,1.0456941610094137,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.136892114366805,512,30.049265384674072,30.098659992218018,30.18685007095337,56,performance,7,kernel,20260811,1.0014050687828617,1.047163433231469,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.185416766575404,512,30.12887191772461,30.1676344871521,30.226847648620605,56,performance,7,kernel,20260811,0.9977136260065914,1.0447692259908798,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.192422526223318,512,30.148085117340088,30.19805908203125,30.2121844291687,56,performance,7,kernel,20260811,0.9989924983325417,1.043716619253585,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.174975054604666,512,30.133080005645752,30.163300037384033,30.214841842651367,56,performance,7,kernel,20260811,1.0011523621289493,1.0449193587589678,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.250348023005895,512,30.12327003479004,30.260815620422363,30.31378698348999,56,performance,7,kernel,20260811,0.9967774965400299,1.0415521025099772,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.261348996843612,512,30.13417148590088,30.21617889404297,30.402522563934326,56,performance,7,kernel,20260811,1.001477245899818,1.043090731082857,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.22482020514352,512,30.178133964538574,30.228524208068848,30.29538345336914,56,performance,7,kernel,20260811,0.9995916005048442,1.042664733354881,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.529163905552455,512,30.19718313217163,30.323479175567627,30.538913249969482,56,performance,7,kernel,20260811,0.9968685991818746,1.0393997321558233,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.283638749803817,512,30.185713291168213,30.2960205078125,30.362348079681396,56,performance,7,kernel,20260811,1.0009063456947438,1.0403417876281806,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,1,30.276053292410715,512,30.222848892211914,30.27522087097168,30.353055953979492,56,performance,7,kernel,20260811,1.0006870185003593,1.041056521682978,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,31.618659155709402,512,31.49842596054077,31.57320499420166,31.75535535812378,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.828792027064733,512,30.761250495910645,30.842719078063965,30.900315761566162,56,performance,7,kernel,20260811,1.023684225579749,1.023684225579749,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,31.088144098009383,512,30.93362808227539,31.122634410858154,31.2109375,56,performance,7,kernel,20260811,0.9910060527300179,1.0144772636337722,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.511437484196254,512,30.422309398651123,30.515830516815186,30.60451602935791,56,performance,7,kernel,20260811,1.0198848887205807,1.034650031130689,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,31.64947475705828,512,31.55555248260498,31.63167953491211,31.77357244491577,56,performance,7,kernel,20260811,0.964723687312735,0.9981513931106342,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,31.443098613194056,512,31.336054801940918,31.40535593032837,31.587820529937744,56,performance,7,kernel,20260811,1.0072065288827112,1.0053445999544046,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.50931896482195,512,30.40611171722412,30.462610721588135,30.56964349746704,56,performance,7,kernel,20260811,1.0309476169772978,1.036457619563988,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.457335199628556,512,30.425796031951904,30.442075729370117,30.462915897369385,56,performance,7,kernel,20260811,1.000674559527431,1.0371567719260433,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.469200951712473,512,30.427942752838135,30.454750061035156,30.489001750946045,56,performance,7,kernel,20260811,0.9995838307114773,1.0367251391301842,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.43529782976423,512,30.402377128601074,30.425643920898438,30.470197677612305,56,performance,7,kernel,20260811,1.0009566318534586,1.0377169034215574,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.426515170506068,512,30.38880968093872,30.426170825958252,30.443519592285156,56,performance,7,kernel,20260811,0.9999826825050439,1.0376989327643165,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.41839906147548,512,30.399539470672607,30.406494140625,30.430849075317383,56,performance,7,kernel,20260811,1.0006471211459713,1.0383704496868602,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.412327902657644,512,30.383941650390625,30.427124500274658,30.448692798614502,56,performance,7,kernel,20260811,0.9993219747186602,1.0376664082705764,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.395608288901194,512,30.369097232818604,30.41215419769287,30.419184684753418,56,performance,7,kernel,20260811,1.000492247358884,1.0381771968194502,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.433242661612375,512,30.401546478271484,30.421264171600342,30.479257583618164,56,performance,7,kernel,20260811,0.9997005392722642,1.037866303520572,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.383670330047607,512,30.283466339111328,30.295705795288086,30.32634687423706,56,performance,7,kernel,20260811,1.004144428162878,1.0421676658581847,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.361834253583634,512,30.306785583496094,30.33155918121338,30.350021362304688,56,performance,7,kernel,20260811,0.9988179511079174,1.0409357727233925,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.37518092564174,512,30.334514617919922,30.36454439163208,30.39992094039917,56,performance,7,kernel,20260811,0.9989136932208411,1.0398049971368142,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.375148228236608,512,30.32258415222168,30.355629920959473,30.395885944366455,56,performance,7,kernel,20260811,1.0002936677873535,1.0401103543696024,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.362356390271867,512,30.299784183502197,30.33243417739868,30.43668508529663,56,performance,7,kernel,20260811,1.0007647175108048,1.0409057449707582,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.415478433881486,512,30.340240955352783,30.392844676971436,30.505645275115967,56,performance,7,kernel,20260811,0.9980123446747146,1.038836783123647,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.36912339074271,512,30.348236083984375,30.364465713500977,30.388518810272217,56,performance,7,kernel,20260811,1.0009346109935944,1.0398076914017045,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,2,30.38330623081752,512,30.291196823120117,30.33867597579956,30.484090328216553,56,performance,7,kernel,20260811,1.0008500614107876,1.0406915917948052,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,31.65872301374163,512,31.56166982650757,31.658499240875244,31.69874858856201,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.797806126730784,512,30.743691444396973,30.840179920196533,30.85356903076172,56,performance,7,kernel,20260811,1.0265341941193673,1.0265341941193673,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,31.097542217799596,512,31.017995834350586,31.113505363464355,31.16281509399414,56,performance,7,kernel,20260811,0.991215215383967,1.0175163123230357,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.658462728772843,512,30.541947841644287,30.72575092315674,30.73884153366089,56,performance,7,kernel,20260811,1.0126198523602359,1.030357217958684,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,31.741930416652135,512,31.723779678344727,31.7745041847229,31.88416862487793,56,performance,7,kernel,20260811,0.9669938748542173,0.9963491186778791,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,31.396781035831996,512,31.333683490753174,31.472694873809814,31.492815017700195,56,performance,7,kernel,20260811,1.0095895604784781,1.005903668809119,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.602944578443253,512,30.526828289031982,30.617520809173584,30.77680015563965,56,performance,7,kernel,20260811,1.0279308723252343,1.0339994357541111,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.46288796833583,512,30.42232847213745,30.434179306030273,30.521626949310303,56,performance,7,kernel,20260811,1.006024197376894,1.040228452442691,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.470589910234725,512,30.402360916137695,30.471019744873047,30.511779308319092,56,performance,7,kernel,20260811,0.99879096797051,1.038970782925701,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.482660021100724,512,30.41974639892578,30.462534427642822,30.540608882904053,56,performance,7,kernel,20260811,1.0002785492865138,1.0392601874959937,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.44273512704032,512,30.40498161315918,30.43715000152588,30.473626136779785,56,performance,7,kernel,20260811,1.0008339948423446,1.0401269251322196,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.45159135546003,512,30.428553581237793,30.438644886016846,30.45854616165161,56,performance,7,kernel,20260811,0.9999508885991291,1.0400758430418426,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.44351100921631,512,30.38955783843994,30.425784587860107,30.506903171539307,56,performance,7,kernel,20260811,1.0004226776180447,1.0405154598217654,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.44457639966692,512,30.412353038787842,30.429940223693848,30.47865915298462,56,performance,7,kernel,20260811,0.9998634359514612,1.040373362818005,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.483102117265975,512,30.438711166381836,30.447404384613037,30.52445077896118,56,performance,7,kernel,20260811,0.9994264154442007,1.0397766207248276,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.469023500170028,512,30.44023847579956,30.46403408050537,30.50452184677124,56,performance,7,kernel,20260811,0.9994541203621166,1.0392090278396267,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.47614233834403,512,30.40345525741577,30.505266189575195,30.508223056793213,56,performance,7,kernel,20260811,0.99864836094812,1.0378043923345324,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.511740956987655,512,30.431040287017822,30.479960441589355,30.588486671447754,56,performance,7,kernel,20260811,1.0008302421531792,1.038666021287803,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.464952332632883,512,30.43430233001709,30.445570945739746,30.506646633148193,56,performance,7,kernel,20260811,1.0011295401853655,1.0398392362980213,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.489960057394846,512,30.443174362182617,30.467774868011475,30.55045747756958,56,performance,7,kernel,20260811,0.9992712325607,1.0390814353205007,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.50619159426008,512,30.435530185699463,30.46665906906128,30.604137897491455,56,performance,7,kernel,20260811,1.0000366236070606,1.039119490230692,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.466464247022355,512,30.435680866241455,30.44614553451538,30.46983814239502,56,performance,7,kernel,20260811,1.0006737645828647,1.0398196121405738,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,3,30.507181031363352,512,30.437458038330078,30.45555591583252,30.577303886413574,56,performance,7,kernel,20260811,0.9996910126565036,1.039498321040903,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,31.609607424054825,512,31.50171422958374,31.585988998413086,31.71578884124756,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.78709704535348,512,30.761780738830566,30.789175033569336,30.853819370269775,56,performance,7,kernel,20260811,1.025879678944791,1.025879678944791,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.96752200807844,512,30.848772048950195,30.89900493621826,31.07026481628418,56,performance,7,kernel,20260811,0.99644551975458,1.0222332098918039,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.48661163875035,512,30.409064769744873,30.425119400024414,30.563644409179688,56,performance,7,kernel,20260811,1.0155754700569382,1.0381549726436814,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,31.72370501926967,512,31.650185108184814,31.65961980819702,31.81316089630127,56,performance,7,kernel,20260811,0.9610070994013332,0.9976742989893748,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,31.39718634741647,512,31.280839443206787,31.42043113708496,31.49745512008667,56,performance,7,kernel,20260811,1.0076125203396638,1.005269114882791,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.501956258501327,512,30.419525146484375,30.491490364074707,30.59475612640381,56,performance,7,kernel,20260811,1.0304655745559994,1.0358952160510961,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.508809430258616,512,30.488781452178955,30.515284538269043,30.53024673461914,56,performance,7,kernel,20260811,0.9992202538972069,1.0350874807934785,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.504377228873118,512,30.491856575012207,30.501439571380615,30.51409912109375,56,performance,7,kernel,20260811,1.0004539119163876,1.0355573193355143,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.5081878389631,512,30.475799083709717,30.486085414886475,30.530038833618164,56,performance,7,kernel,20260811,1.000503644737761,1.0360788723300474,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.516369342803955,512,30.493560314178467,30.511341094970703,30.5353741645813,56,performance,7,kernel,20260811,0.9991722527041464,1.0352212608451852,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.40656464440482,512,30.399683475494385,30.40980577468872,30.412142753601074,56,performance,7,kernel,20260811,1.003338900650477,1.0386777617864087,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.452588626316615,512,30.427550792694092,30.437519550323486,30.463446617126465,56,performance,7,kernel,20260811,0.9990894863955998,1.0377320315537142,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.425165721348353,512,30.41309356689453,30.416224002838135,30.43204355239868,56,performance,7,kernel,20260811,1.0007001377778966,1.0384585869523384,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.44712952205113,512,30.41535234451294,30.45860528945923,30.468942642211914,56,performance,7,kernel,20260811,0.9986085611531346,1.037013635333592,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.416757038661412,512,30.39019775390625,30.402469635009766,30.446649074554443,56,performance,7,kernel,20260811,1.0018464175813144,1.0389283955419348,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.445117609841482,512,30.412350177764893,30.439469814300537,30.44873046875,56,performance,7,kernel,20260811,0.9987844670253294,1.037665543818832,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.457605293818883,512,30.408347129821777,30.44666051864624,30.498290538787842,56,performance,7,kernel,20260811,0.9997638261726175,1.0374204743758053,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.45074122292655,512,30.442076683044434,30.450689792633057,30.456557750701904,56,performance,7,kernel,20260811,0.999867678728651,1.0372832015797124,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.44090713773455,512,30.392677783966064,30.403380393981934,30.503840923309326,56,performance,7,kernel,20260811,1.0015560571896305,1.0388972735632134,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.47701222555978,512,30.443495750427246,30.500664710998535,30.512043476104736,56,performance,7,kernel,20260811,0.9968104197748345,1.0355836273634778,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.44083969933646,512,30.408005714416504,30.442070960998535,30.466006755828857,56,performance,7,kernel,20260811,1.0019247622829297,1.0375768796702467,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,4,30.492636476244247,512,30.431339740753174,30.44585943222046,30.518553733825684,56,performance,7,kernel,20260811,0.9998755669476055,1.0374477708120153,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,5,31.73776388168335,512,31.554998874664307,31.807589530944824,31.903538703918457,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
