attention,baseline_sha256,benchmark_base,block_table_width,cache_layout,candidate_sha256,cann_version,capture_kv_lens,capture_log_tail,capture_q_lens,capture_returncode,case,causal,device,device_index,device_name,draft_width,dtype,gqa_interleave,head_dim,kv_length,length_pattern,m,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,path,python_version,q_buffer_rows,real_batch_size,record_type,runtime_kv_lens,runtime_q_lens,scheduled_batch_size,schema_version,seed,sha256,sink_dtype,size_bytes,softmax_scale,status,swa_left_window,table_width_mode,topology,torch_npu_version,torch_version,tp_size,triton_version,uncompressed_size_bytes,workspace_commit
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,c8b7d9372bcf45dfa4a2c50311304c5974df74c7,64,native_NHD_then_page_head_token_dim_permute,4fb95f43aec44d7b68a634528b67b643419b2efa181f48c99846b6fb91a03dbe,9.1.0,[4096],"Compiling one candidate Attention call with Triton IR dumps enabled
loc(""/data2/hw_lly/testfiles/welmv4_prefill_attention_candidate.py"":691:24): error: operand #1 does not dominate this use
Dumping intermediate results to /root/.triton/dump/YPLJg8QQxUs2gDEtYIlx2O_ajsOS3A6OPn1Vdpk2UL8
SSBUFFER return code=1, will fallback to enable_dynamic_cv_pipeline=False
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpk06tw14c/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpk06tw14c/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/3fBUZjkLO1zMrCgFMnFDtCswShrccWUGe9oA8OZg5Zs
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/3fBUZjkLO1zMrCgFMnFDtCswShrccWUGe9oA8OZg5Zs
compile-only launch complete: provider=candidate, case=full_verify_d2_m2_kv4096_uniform_compact_tp4, kernel=paged_prefill_verify_grouped_kernel, iterations=1
Lowering paged_prefill_verify_grouped_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_prefill_verify_grouped_kernel_ttadapter.mlir 34024 bytes
  01_paged_prefill_verify_grouped_kernel_last_pass.mlir 139430 bytes
  01_paged_prefill_verify_grouped_kernel_ttir.mlir 26438 bytes
",[2],0,full_verify_d2_m2_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,4096,uniform,2,4096,28,1,6,56,64,ir/full/full_verify_d2_m2_kv4096_uniform_compact_tp4/01_paged_prefill_verify_grouped_kernel_last_pass.mlir.gz,3.11.10,2,1,compiler_ir,[4096],[2],1,1,20260829,500d5b735c8c0138554a05c15dc991b2211dc36ac607ff3f5e95bbd07d670431,float32,14712,0.09119556747428784,CAPTURED,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,139430,c8b7d9372bcf45dfa4a2c50311304c5974df74c7
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,c8b7d9372bcf45dfa4a2c50311304c5974df74c7,64,native_NHD_then_page_head_token_dim_permute,4fb95f43aec44d7b68a634528b67b643419b2efa181f48c99846b6fb91a03dbe,9.1.0,[4096],"Compiling one candidate Attention call with Triton IR dumps enabled
loc(""/data2/hw_lly/testfiles/welmv4_prefill_attention_candidate.py"":691:24): error: operand #1 does not dominate this use
Dumping intermediate results to /root/.triton/dump/YPLJg8QQxUs2gDEtYIlx2O_ajsOS3A6OPn1Vdpk2UL8
SSBUFFER return code=1, will fallback to enable_dynamic_cv_pipeline=False
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpk06tw14c/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpk06tw14c/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/3fBUZjkLO1zMrCgFMnFDtCswShrccWUGe9oA8OZg5Zs
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/3fBUZjkLO1zMrCgFMnFDtCswShrccWUGe9oA8OZg5Zs
compile-only launch complete: provider=candidate, case=full_verify_d2_m2_kv4096_uniform_compact_tp4, kernel=paged_prefill_verify_grouped_kernel, iterations=1
Lowering paged_prefill_verify_grouped_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_prefill_verify_grouped_kernel_ttadapter.mlir 34024 bytes
  01_paged_prefill_verify_grouped_kernel_last_pass.mlir 139430 bytes
  01_paged_prefill_verify_grouped_kernel_ttir.mlir 26438 bytes
",[2],0,full_verify_d2_m2_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,4096,uniform,2,4096,28,1,6,56,64,ir/full/full_verify_d2_m2_kv4096_uniform_compact_tp4/01_paged_prefill_verify_grouped_kernel_ttadapter.mlir.gz,3.11.10,2,1,compiler_ir,[4096],[2],1,1,20260829,e55f0065a9dc307e2b3daa93e9c935da4dc3889829dd9bd86e4774c5f46adbdf,float32,4900,0.09119556747428784,CAPTURED,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,34024,c8b7d9372bcf45dfa4a2c50311304c5974df74c7
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,c8b7d9372bcf45dfa4a2c50311304c5974df74c7,64,native_NHD_then_page_head_token_dim_permute,4fb95f43aec44d7b68a634528b67b643419b2efa181f48c99846b6fb91a03dbe,9.1.0,[4096],"Compiling one candidate Attention call with Triton IR dumps enabled
loc(""/data2/hw_lly/testfiles/welmv4_prefill_attention_candidate.py"":691:24): error: operand #1 does not dominate this use
Dumping intermediate results to /root/.triton/dump/YPLJg8QQxUs2gDEtYIlx2O_ajsOS3A6OPn1Vdpk2UL8
SSBUFFER return code=1, will fallback to enable_dynamic_cv_pipeline=False
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpk06tw14c/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpk06tw14c/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/3fBUZjkLO1zMrCgFMnFDtCswShrccWUGe9oA8OZg5Zs
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/3fBUZjkLO1zMrCgFMnFDtCswShrccWUGe9oA8OZg5Zs
compile-only launch complete: provider=candidate, case=full_verify_d2_m2_kv4096_uniform_compact_tp4, kernel=paged_prefill_verify_grouped_kernel, iterations=1
Lowering paged_prefill_verify_grouped_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_prefill_verify_grouped_kernel_ttadapter.mlir 34024 bytes
  01_paged_prefill_verify_grouped_kernel_last_pass.mlir 139430 bytes
  01_paged_prefill_verify_grouped_kernel_ttir.mlir 26438 bytes
",[2],0,full_verify_d2_m2_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,4096,uniform,2,4096,28,1,6,56,64,ir/full/full_verify_d2_m2_kv4096_uniform_compact_tp4/01_paged_prefill_verify_grouped_kernel_ttir.mlir.gz,3.11.10,2,1,compiler_ir,[4096],[2],1,1,20260829,3980234df19625d31e27fe983cb7d3ce3c84feae336079c145fddb0ace9db769,float32,3819,0.09119556747428784,CAPTURED,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,26438,c8b7d9372bcf45dfa4a2c50311304c5974df74c7
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,c8b7d9372bcf45dfa4a2c50311304c5974df74c7,264,native_NHD_then_page_head_token_dim_permute,4fb95f43aec44d7b68a634528b67b643419b2efa181f48c99846b6fb91a03dbe,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","Compiling one candidate Attention call with Triton IR dumps enabled
loc(""/data2/hw_lly/testfiles/welmv4_prefill_attention_candidate.py"":691:24): error: operand #1 does not dominate this use
Dumping intermediate results to /root/.triton/dump/YI2GrMuIRvIpKe1veJXrLlnsmTbQW2Uuz3LVA7fr8OI
SSBUFFER return code=1, will fallback to enable_dynamic_cv_pipeline=False
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpg565dv82/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpg565dv82/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
compile-only launch complete: provider=candidate, case=full_verify_d2_m112_kv16896_ragged_compact_tp4, kernel=paged_prefill_verify_grouped_kernel, iterations=1
Lowering paged_prefill_verify_grouped_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_prefill_verify_grouped_kernel_ttadapter.mlir 34340 bytes
  01_paged_prefill_verify_grouped_kernel_last_pass.mlir 139612 bytes
  01_paged_prefill_verify_grouped_kernel_ttir.mlir 26777 bytes
","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0,full_verify_d2_m112_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,16896,ragged,112,16643,28,1,6,56,64,ir/full/full_verify_d2_m112_kv16896_ragged_compact_tp4/01_paged_prefill_verify_grouped_kernel_last_pass.mlir.gz,3.11.10,112,56,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,09e359d8f45c04216db966a4411ceb7176b4ce55ad1b10ac0bd6c1d6af3b39ed,float32,14748,0.09119556747428784,CAPTURED,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,139612,c8b7d9372bcf45dfa4a2c50311304c5974df74c7
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,c8b7d9372bcf45dfa4a2c50311304c5974df74c7,264,native_NHD_then_page_head_token_dim_permute,4fb95f43aec44d7b68a634528b67b643419b2efa181f48c99846b6fb91a03dbe,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","Compiling one candidate Attention call with Triton IR dumps enabled
loc(""/data2/hw_lly/testfiles/welmv4_prefill_attention_candidate.py"":691:24): error: operand #1 does not dominate this use
Dumping intermediate results to /root/.triton/dump/YI2GrMuIRvIpKe1veJXrLlnsmTbQW2Uuz3LVA7fr8OI
SSBUFFER return code=1, will fallback to enable_dynamic_cv_pipeline=False
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpg565dv82/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpg565dv82/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
compile-only launch complete: provider=candidate, case=full_verify_d2_m112_kv16896_ragged_compact_tp4, kernel=paged_prefill_verify_grouped_kernel, iterations=1
Lowering paged_prefill_verify_grouped_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_prefill_verify_grouped_kernel_ttadapter.mlir 34340 bytes
  01_paged_prefill_verify_grouped_kernel_last_pass.mlir 139612 bytes
  01_paged_prefill_verify_grouped_kernel_ttir.mlir 26777 bytes
","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0,full_verify_d2_m112_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,16896,ragged,112,16643,28,1,6,56,64,ir/full/full_verify_d2_m112_kv16896_ragged_compact_tp4/01_paged_prefill_verify_grouped_kernel_ttadapter.mlir.gz,3.11.10,112,56,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,94db274dc6cc21c7510178e3c393ff8d9e80ee354a567509677302bb0795442c,float32,4939,0.09119556747428784,CAPTURED,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,34340,c8b7d9372bcf45dfa4a2c50311304c5974df74c7
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,c8b7d9372bcf45dfa4a2c50311304c5974df74c7,264,native_NHD_then_page_head_token_dim_permute,4fb95f43aec44d7b68a634528b67b643419b2efa181f48c99846b6fb91a03dbe,9.1.0,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","Compiling one candidate Attention call with Triton IR dumps enabled
loc(""/data2/hw_lly/testfiles/welmv4_prefill_attention_candidate.py"":691:24): error: operand #1 does not dominate this use
Dumping intermediate results to /root/.triton/dump/YI2GrMuIRvIpKe1veJXrLlnsmTbQW2Uuz3LVA7fr8OI
SSBUFFER return code=1, will fallback to enable_dynamic_cv_pipeline=False
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpg565dv82/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpg565dv82/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
compile-only launch complete: provider=candidate, case=full_verify_d2_m112_kv16896_ragged_compact_tp4, kernel=paged_prefill_verify_grouped_kernel, iterations=1
Lowering paged_prefill_verify_grouped_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_prefill_verify_grouped_kernel_ttadapter.mlir 34340 bytes
  01_paged_prefill_verify_grouped_kernel_last_pass.mlir 139612 bytes
  01_paged_prefill_verify_grouped_kernel_ttir.mlir 26777 bytes
","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0,full_verify_d2_m112_kv16896_ragged_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,16896,ragged,112,16643,28,1,6,56,64,ir/full/full_verify_d2_m112_kv16896_ragged_compact_tp4/01_paged_prefill_verify_grouped_kernel_ttir.mlir.gz,3.11.10,112,56,compiler_ir,"[16879, 16842, 16805, 16768, 16731, 16694, 16657, 16877, 16840, 16803, 16766, 16729, 16692, 16655, 16875, 16838, 16801, 16764, 16727, 16690, 16653, 16873, 16836, 16799, 16762, 16725, 16688, 16651, 16871, 16834, 16797, 16760, 16723, 16686, 16649, 16869, 16832, 16795, 16758, 16721, 16684, 16647, 16867, 16830, 16793, 16756, 16719, 16682, 16645, 16865, 16828, 16791, 16754, 16717, 16680, 16643]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,962627abfcc8e4f8737b6556baa5da997536240a2b87737e78356be51236d2f0,float32,3846,0.09119556747428784,CAPTURED,,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,26777,c8b7d9372bcf45dfa4a2c50311304c5974df74c7
full,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,c8b7d9372bcf45dfa4a2c50311304c5974df74c7,64,native_NHD_then_page_head_token_dim_permute,4fb95f43aec44d7b68a634528b67b643419b2efa181f48c99846b6fb91a03dbe,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","Compiling one candidate Attention call with Triton IR dumps enabled
loc(""/data2/hw_lly/testfiles/welmv4_prefill_attention_candidate.py"":691:24): error: operand #1 does not dominate this use
Dumping intermediate results to /root/.triton/dump/Cf0IhA6IltjiQz96hI2J7enFhvRO8KyF1m7uoibOMw4
SSBUFFER return code=1, will fallback to enable_dynamic_cv_pipeline=False
[DEBUG] cmd_list: /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/bishengir/bin/bishengir-compile /tmp/tmpfmbfd5lu/kernel.ttadapter.mlir --target=Ascend950PR_957b --enable-auto-multi-buffer=True --enable-auto-bind-sub-block=True --disable-ffts --enable-debug-info=true --limit-auto-multi-buffer-of-local-buffer=no-limit --enable-auto-blockify-loop --enable-hfusion-compile=true --enable-triton-kernel-compile=true --append-bisheng-options=-cce-link-aicore-ll-module /usr/local/python3.11.10/lib/python3.11/site-packages/triton/backends/ascend/lib/libdevice.10.bc --mlir-print-ir-after-failure --mlir-print-stacktrace-on-diagnostic --bishengir-print-ir-after=hivm-graph-sync-solver -o /tmp/tmpfmbfd5lu/kernel --enable-vf-merge-level=1
Dumping precompiled.h to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
Dumping launcher_cxx11abi1.cxx to /root/.triton/dump/IGY6yllPedrd5zx5T5pxb_TziIr7og9z9pAWP0BA8Sk
compile-only launch complete: provider=candidate, case=full_verify_d3_m168_kv4096_uniform_compact_tp4, kernel=paged_prefill_verify_grouped_kernel, iterations=1
Lowering paged_prefill_verify_grouped_kernel for target Ascend950PR_957b with --mlir-print-ir-after-all
IR capture complete: kernels=1
  01_paged_prefill_verify_grouped_kernel_ttadapter.mlir 34369 bytes
  01_paged_prefill_verify_grouped_kernel_last_pass.mlir 139862 bytes
  01_paged_prefill_verify_grouped_kernel_ttir.mlir 26806 bytes
","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0,full_verify_d3_m168_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,4096,uniform,168,4096,28,1,6,56,64,ir/full/full_verify_d3_m168_kv4096_uniform_compact_tp4/01_paged_prefill_verify_grouped_kernel_last_pass.mlir.gz,3.11.10,168,56,compiler_ir,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",56,1,20260829,0f28386d3c44a0a816d026a2004d941fdced155f29fe0e42dfa775e81fbe2697,float32,14812,0.09119556747428784,CAPTURED,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,139862,c8b7d9372bcf45dfa4a2c50311304c5974df74c7
